id	type	language	accessRights	institutionID	institutionCode	basisOfRecord	occurrenceID	recordNumber	recordedBy	recordedByID	individualCount	sex	lifeStage	reproductiveCondition	establishmentMeans	occurrenceStatus	preparations	otherCatalogNumbers	occurrenceRemarks	organismRemarks	eventID	parentEventID	eventDate	eventTime	year	month	day	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventRemarks	continent	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	georeferencedBy	verbatimIdentification	identificationQualifier	identifiedBy	identifiedByID	dateIdentified	identificationRemarks	scientificName	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	taxonomicStatus
SDA:ART:PDEM:REG2124	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2124	REG2124	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_29_MM	ENJR_29	2021-08-25	19:00:00	2021	08	25	Bosque	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	2965	2965	2965	GPS		4.5200806	-74.0997	WGS84	71		4° 31' 12.29" N, 74° 5' 58.92" W	4° 31' 12.29" N	74° 5' 58.92" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 392		Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	https://orcid.org/0000-0003-0586-0838 | https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Julidae	Animalia | Arthropoda | Myriapoda | Diplopoda | Helminthomorpha | Julida | Julidae	Animalia	Arthropoda	Diplopoda	Julida	Julidae					Familia	Morfotipo392.	Leach, 18147	Milpies	Válido
SDA:ART:PDEM:REG2125	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2125	REG2125	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	2	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_26_MM	ENJR_26	2021-08-25	19:50:00	2021	08	25	Arbustales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	3012	3012	3012	GPS		4.5200306	-74.0975	WGS84	71		4° 31' 12.11" N, 74° 5' 51.00" W	4° 31' 12.11" N	74° 5' 51.00" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 393		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Thomisidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Araneae | Thomisidae	Animalia	Arthropoda	Euchelicerata	Araneae	Thomisidae					Familia	Morfotipo393.	Sundevall, 1833	Araña Cangrejo	Válido
SDA:ART:PDEM:REG2126	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2126	REG2126	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	3	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_26_MM	ENJR_26	2021-08-25	19:00:00	2021	08	25	Herbazales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	3012	3012	3012	GPS		4.5200306	-74.0975	WGS84	71		4° 31' 12.11" N, 74° 5' 51.00" W	4° 31' 12.11" N	74° 5' 51.00" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 332		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Curculionidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae					Familia	Morfotipo332.	Latreille, 1802	Escarabajo picudo	Válido
SDA:ART:PDEM:REG2127	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2127	REG2127	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_26_MM	ENJR_26	2021-08-25	19:00:00	2021	08	25	Herbazales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	3012	3012	3012	GPS		4.5200306	-74.0975	WGS84	71		4° 31' 12.11" N, 74° 5' 51.00" W	4° 31' 12.11" N	74° 5' 51.00" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 394		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Curculionidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae					Familia	Morfotipo394.	Latreille, 1802	Escarabajo picudo	Válido
SDA:ART:PDEM:REG2128	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2128	REG2128	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_26_MM	ENJR_26	2021-08-25	19:00:00	2021	08	25	Herbazales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	3012	3012	3012	GPS		4.5200306	-74.0975	WGS84	71		4° 31' 12.11" N, 74° 5' 51.00" W	4° 31' 12.11" N	74° 5' 51.00" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 333		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Carabidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Carabidae	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae					Familia	Morfotipo333.	Latreille, 1802	Escarabajo de la tierra	Válido
SDA:ART:PDEM:REG2129	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2129	REG2129	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_26_MM	ENJR_26	2021-08-25	19:00:00	2021	08	25	Herbazales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	3012	3012	3012	GPS		4.5200306	-74.0975	WGS84	71		4° 31' 12.11" N, 74° 5' 51.00" W	4° 31' 12.11" N	74° 5' 51.00" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 299		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Curculionidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae					Familia	Morfotipo299.	Latreille, 1802	Escarabajo picudo	Válido
SDA:ART:PDEM:REG2130	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2130	REG2130	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	2	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_27_MM	ENJR_27	2021-08-25	19:30:00	2021	08	25	Arbustales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	2988	2988	2988	GPS		4.5192111	-74.0976	WGS84	71		4° 31' 9.16" N, 74° 5' 51.36" W	4° 31' 9.16" N	74° 5' 51.36" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 1		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Chrysomelidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Chrysomelidae	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae					Familia	Morfotipo1.	Latreille, 1802	Escarabajo de las hojas	Válido
SDA:ART:PDEM:REG2131	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2131	REG2131	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	1	Macho	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_27_MM	ENJR_27	2021-08-25	19:30:00	2021	08	25	Arbustales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	2988	2988	2988	GPS		4.5192111	-74.0976	WGS84	71		4° 31' 9.16" N, 74° 5' 51.36" W	4° 31' 9.16" N	74° 5' 51.36" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 395		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Cantharidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Cantharidae	Animalia	Arthropoda	Insecta	Coleoptera	Cantharidae					Familia	Morfotipo395.	Imhoff, 1856	Escarabajo soldado	Válido
SDA:ART:PDEM:REG2132	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2132	REG2132	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	2	Macho | Hembra	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_27_MM	ENJR_27	2021-08-25	19:30:00	2021	08	25	Arbustales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	2988	2988	2988	GPS		4.5192111	-74.0976	WGS84	71		4° 31' 9.16" N, 74° 5' 51.36" W	4° 31' 9.16" N	74° 5' 51.36" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 396		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Cantharidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Cantharidae	Animalia	Arthropoda	Insecta	Coleoptera	Cantharidae					Familia	Morfotipo396.	Imhoff, 1856	Escarabajo soldado	Válido
SDA:ART:PDEM:REG2133	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2133	REG2133	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	20	3 machos | 2 hembras	5 adultos | 15 juveniles	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_27_MM	ENJR_27	2021-08-25	19:30:00	2021	08	25	Arbustales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	2988	2988	2988	GPS		4.5192111	-74.0976	WGS84	71		4° 31' 9.16" N, 74° 5' 51.36" W	4° 31' 9.16" N	74° 5' 51.36" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 352		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de género por dificultad en las determinaciones. Se requiere de un especialista	Argyrodes	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Araneae | Theridiidae | Argyrodes	Animalia	Arthropoda	Euchelicerata	Araneae	Theridiidae		Argyrodes			Género	Morfotipo352.	Simon, 1864	Araña	Válido
SDA:ART:PDEM:REG2134	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2134	REG2134	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	2	Macho	Adulto | Juvenil	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_27_MM	ENJR_27	2021-08-25	19:30:00	2021	08	25	Arbustales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	2988	2988	2988	GPS		4.5192111	-74.0976	WGS84	71		4° 31' 9.16" N, 74° 5' 51.36" W	4° 31' 9.16" N	74° 5' 51.36" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 71		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Theridiidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Araneae | Theridiidae	Animalia	Arthropoda	Euchelicerata	Araneae	Theridiidae					Familia	Morfotipo71.	Sundevall, 1833	Arañas de Telaraña Irregular	Válido
SDA:ART:PDEM:REG2135	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2135	REG2135	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	1	Macho	Juvenil	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_27_MM	ENJR_27	2021-08-25	19:30:00	2021	08	25	Arbustales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	2988	2988	2988	GPS		4.5192111	-74.0976	WGS84	71		4° 31' 9.16" N, 74° 5' 51.36" W	4° 31' 9.16" N	74° 5' 51.36" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 109		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Araneidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Araneae | Araneidae	Animalia	Arthropoda	Euchelicerata	Araneae	Araneidae					Familia	Morfotipo109.	Clerck, 1757	Arañas de Telas Orbiculares	Válido
SDA:ART:PDEM:REG2136	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2136	REG2136	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	1	Macho	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_27_MM	ENJR_27	2021-08-25	19:30:00	2021	08	25	Arbustales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	2988	2988	2988	GPS		4.5192111	-74.0976	WGS84	71		4° 31' 9.16" N, 74° 5' 51.36" W	4° 31' 9.16" N	74° 5' 51.36" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 397		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Uloboridae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Araneae | Uloboridae	Animalia	Arthropoda	Euchelicerata	Araneae	Uloboridae					Familia	Morfotipo397.	Thorell, 1869	Arañas Tejedoras de Cuerpo Alargado	Válido
SDA:ART:PDEM:REG2137	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2137	REG2137	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	2	Macho | Hembra	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_27_MM	ENJR_27	2021-08-25	19:30:00	2021	08	25	Arbustales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	2988	2988	2988	GPS		4.5192111	-74.0976	WGS84	71		4° 31' 9.16" N, 74° 5' 51.36" W	4° 31' 9.16" N	74° 5' 51.36" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 66		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Thomisidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Araneae | Thomisidae	Animalia	Arthropoda	Euchelicerata	Araneae	Thomisidae					Familia	Morfotipo66.	Sundevall, 1833	Araña Cangrejo	Válido
SDA:ART:PDEM:REG2138	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2138	REG2138	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_27_MM	ENJR_27	2021-08-25	19:30:00	2021	08	25	Arbustales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	2988	2988	2988	GPS		4.5192111	-74.0976	WGS84	71		4° 31' 9.16" N, 74° 5' 51.36" W	4° 31' 9.16" N	74° 5' 51.36" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 314		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de género por dificultad en las determinaciones. Se requiere de un especialista	Araneus	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Araneae | Araneidae | Araneus	Animalia	Arthropoda	Euchelicerata	Araneae	Araneidae		Araneus			Género	Morfotipo314.	Clerck,1757	Arañas de Telas Orbiculares	Válido
SDA:ART:PDEM:REG2139	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2139	REG2139	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	2	Macho | Hembra	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_27_MM	ENJR_27	2021-08-25	19:30:00	2021	08	25	Arbustales	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	2988	2988	2988	GPS		4.5192111	-74.0976	WGS84	71		4° 31' 9.16" N, 74° 5' 51.36" W	4° 31' 9.16" N	74° 5' 51.36" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 121		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Anyphaenidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Araneae | Anyphaenidae	Animalia	Arthropoda	Euchelicerata	Araneae	Anyphaenidae					Familia	Morfotipo121.	Bertkau, 1878	Arañas Fantasma	Válido
SDA:ART:PDEM:REG2140	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2140	REG2140	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ENJR_29_MM	ENJR_29	2021-08-25	19:00:00	2021	08	25	Bosque	Colecta Manual	30	Minutos	30 minutos de busqueda	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Entre Nubes	PDEM Entre Nubes	2965	2965	2965	GPS		4.5200806	-74.0997	WGS84	71		4° 31' 12.29" N, 74° 5' 58.92" W	4° 31' 12.29" N	74° 5' 58.92" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 398		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Lepismatidae	Animalia | Arthropoda | Hexapoda | Insecta | Archaeognatha | Archaeognatha | Lepismatidae	Animalia	Arthropoda	Insecta	Zygentoma	Lepismatidae					Familia	Morfotipo398.	Latreille, 1802	Cola de cerda	Válido
